participantId,weeks,education,food,recreation,rent_adjustment,shelter,wages,savings
932,35,0,94.0135577,15.62293973,0,0,463.14219,353.5056926
933,35,0,67.42801234,54.17279171,0,0,507.7864718,386.1856678
934,35,0,96.86986116,83.30131633,0,0,942.3979421,762.2267646
935,35,0,97.76113406,68.0472129,0,0,457.1877977,291.3794507
936,35,0,67.86000193,201.900216,0,0,854.3666295,584.6064116
937,35,0,67.64638443,69.17813575,0,0,854.2903758,717.4658556
938,35,0,74.4912846,207.3480748,0,0,400,118.1606406
939,35,0,76.33490751,86.96577581,0,0,400,236.6993167
940,35,0,99.09498931,0,0,0,633.9639232,534.8689339
941,35,0,68.45328888,31.05737932,0,0,706.22799,606.7173218
942,35,0,121.4707907,98.71676714,0,0,452.4310316,232.2434738
943,35,0,65.56139472,0,0,0,740.0141279,674.4527332
944,35,0,69.47971135,100.1427135,0,0,661.8578769,492.235452
945,35,0,129.6010687,77.96510008,0,0,645.8023401,438.2361713
946,35,0,81.50949893,0,0,0,507.1334314,425.6239325
947,35,0,62.70492339,68.55398816,0,0,507.0641455,375.805234
948,35,0,99.0344112,130.0989604,0,0,608.6226521,379.4892805
949,35,0,60.96672295,121.0313574,0,0,460.7027393,278.7046589
950,35,0,73.37214509,0,0,0,849.7022549,776.3301099
951,35,0,103.7255269,95.76781298,0,0,494.9604951,295.4671552
952,35,0,59.91349996,166.5291778,0,0,506.5094968,280.0668191
953,35,0,72.98572835,180.864474,0,0,524.8080205,270.9578181
954,35,0,97.62694847,62.08685908,0,0,718.604758,558.8909504
955,35,0,64.36444082,30.63674582,0,0,925.04355,830.0423634
956,35,0,63.51101625,101.5153288,0,0,886.3128346,721.2864896
957,35,0,103.0377032,0,0,0,454.9222787,351.8845754
958,35,0,69.54549004,35.30121192,0,0,853.7942442,748.9475422
959,35,0,96.49705559,68.74543221,0,0,452.983703,287.7412152
960,35,0,87.24120414,69.53813428,0,0,418.8814761,262.1021377
961,35,0,73.12100312,0,0,0,870.0792471,796.958244
962,35,0,63.96831909,58.2035745,0,0,400,277.8281064
963,35,0,67.9897388,0,0,0,506.0251161,438.0353773
964,35,0,101.7798969,190.3688121,0,0,441.2756834,149.1269745
965,35,0,70.42448667,0,0,0,501.044462,430.6199753
966,35,0,66.11530978,0,0,0,400,333.8846902
967,35,0,127.4750842,0,0,0,400,272.5249158
968,35,0,131.8273789,0,0,0,404.1666667,272.3392878
969,35,0,61.10589045,41.85231094,0,0,836.593404,733.6352026
970,35,0,56.6933798,22.85310929,0,0,495.2321383,415.6856492
971,35,0,60.48841652,173.41982,0,0,495.2207433,261.3125068
972,35,0,94.34209208,41.6779524,0,0,440.3367744,304.3167299
973,35,0,66.4773063,62.25758678,0,0,832.5216142,703.7867211
974,35,0,67.28749281,79.81603974,0,0,662.1074712,515.0039387
975,35,0,72.78056116,186.738219,0,0,494.0465534,234.5277732
976,35,0,61.59443655,0,0,0,823.8344561,762.2400196
977,35,0,101.4475798,36.30289199,0,0,659.430728,521.6802562
978,35,0,106.8677728,0,0,0,436.5715175,329.7037448
979,35,0,70.37536306,89.55901941,0,0,435.5681043,275.6337219
980,35,0,105.088354,102.7514656,0,0,439.3041404,231.4643208
981,35,0,94.1104511,111.6536731,0,0,416.7459479,210.9818238
982,35,0,62.36484906,233.8119001,0,0,809.9005231,513.7237739
983,35,0,73.37214509,21.39284961,0,0,895.1941759,800.4291812
984,35,0,60.74113484,111.1468525,0,0,400,228.1120126
985,35,0,66.84684447,46.57162074,0,0,495.8228907,382.4044255
986,35,0,62.97697658,156.967928,0,0,784.1557165,564.2108119
987,35,0,63.87279248,0,0,0,791.6541368,727.7813444
988,35,0,58.55085338,63.06573642,0,0,495.0693677,373.4527779
989,35,0,66.06444037,118.6898396,0,0,407.0216534,222.2673735
990,35,0,102.2828369,156.5601,0,0,400,141.1570631
991,35,0,101.7242797,194.3439022,0,0,400,103.9318182
992,35,0,68.09755192,116.6295689,0,0,780.7017593,595.9746384
993,35,0,98.78740424,81.81150365,0,0,475.0582531,294.4593452
994,35,0,105.5102825,41.52818997,0,0,404.1666667,257.1281942
995,35,0,96.98592841,66.74746881,0,0,404.1666667,240.4332694
996,35,0,105.037999,110.8948503,0,0,400,184.0671507
997,35,0,63.04095969,0,0,0,882.8328836,819.7919239
998,35,0,99.93565787,49.93256392,0,0,645.4495152,495.5812934
999,35,0,73.0583135,146.4673417,0,0,772.1373728,552.6117177
1000,35,0,109.9067945,99.79988315,0,0,505.0193949,295.3127173
1001,35,0,63.16293724,0,0,0,813.5299989,750.3670617
1002,35,0,63.47222388,39.64449869,0,0,490.3598105,387.2430879
1003,35,0,97.10674593,57.16616635,0,0,400,245.7270877
1004,35,0,59.87279248,0,0,0,489.1045368,429.2317443
1005,35,0,101.3816495,0,0,0,606.2275997,504.8459501
1006,35,0,98.34209208,0,0,0,400,301.6579079
1007,35,0,103.5523096,137.1924437,0,0,400,159.2552466
1008,35,0,66.84684447,16.49088083,0,0,821.3367133,737.998988
1009,35,0,125.1105806,95.56667651,0,0,404.1666667,183.4894096
1010,35,0,65.52490537,173.2647594,0,0,482.7060114,243.9163466
0,36,38.00537955,62.47798567,158.206105,0,554.9886217,2056.400014,1242.721922
1,36,38.00537955,57.84964026,80.33774864,0,554.9886217,1807.056831,1075.875441
2,36,12.81244502,61.796632,63.58719145,0,556.5529272,1583.728079,888.978883
3,36,38.00537955,63.65536554,104.3465781,0,554.9886217,1530.703138,769.7071929
4,36,12.81244502,67.16056881,137.7152514,0,1002.228641,1984.566887,764.6499811
5,36,12.81244502,70.99902197,93.29739051,0,600.0336247,400,377.1424822
6,36,12.81244502,64.92498835,65.09001914,0,581.1919891,406.7521427,317.2672989
7,36,12.81244502,112.8252558,102.7578487,0,1013.201947,1343.703515,102.1060177
8,36,12.81244502,107.9355105,73.36327939,0,1179.630426,797.2641987,576.4774623
9,36,91.14351385,66.03239564,106.355539,0,558.0022838,2866.695679,2045.161947
10,36,12.81244502,89.58107255,82.32961871,0,560.900997,1477.93281,732.308677
11,36,73.19785215,67.76190103,130.5725941,0,556.1724711,1495.650899,667.946081
12,36,38.00537955,61.88071958,101.5941148,0,556.8827808,1427.217782,668.8547874
13,36,12.81244502,109.6056741,78.42755937,0,1301.563905,1289.197094,213.2124902
14,36,12.81244502,100.7175629,96.86939162,0,1135.737201,1595.401173,249.2645731
15,36,38.00537955,57.74513987,24.95693845,0,558.7769399,1408.885748,729.4013499
16,36,12.81244502,60.97626205,21.14098159,0,562.3503536,2189.698756,1532.418713
17,36,38.00537955,66.68644606,155.6267913,0,558.7769399,4000,3180.904443
18,36,91.14351385,66.84684447,83.07647591,0,559.6217527,4000,3199.311413
19,36,12.81244502,92.4448434,188.1913508,0,571.0464931,2040.582791,1176.087659
20,36,12.81244502,78.04606222,93.19767992,0,573.9452062,1328.112472,570.1110783
21,36,12.81244502,70.85389525,76.77682053,0,688.4443761,523.8057969,325.0817401
22,36,12.81244502,102.4550181,169.814872,0,1014.549607,753.3730441,546.258898
23,36,91.14351385,66.6046705,144.2439679,0,559.6217527,1158.756743,297.1428382
24,36,12.81244502,79.9835728,152.336532,0,573.9452062,1815.012937,995.9351813
25,36,12.81244502,92.36444082,32.25291139,0,586.9894154,1300.040201,575.6209886
26,36,12.81244502,95.27653522,59.65469413,0,586.9894154,1220.457616,465.7245263
27,36,38.00537955,66.89044045,66.69657561,0,562.5652582,1393.043226,658.8855724
28,36,38.00537955,59.54065134,142.1294493,0,562.5652582,3083.233939,2280.9932
29,36,12.81244502,68.90280542,120.5476302,0,615.9765471,1016.7317,198.4922724
30,36,12.81244502,104.9149682,222.7072192,0,829.0319645,441.8127764,727.6538205
31,36,91.14351385,66.95591073,58.27658642,0,567.3584589,3357.378509,2573.644039
32,36,38.00537955,64.70777974,12.61314728,0,570.1418946,1355.96012,670.4919185
33,36,73.19785215,69.07184799,52.05533225,0,573.3382881,2733.988804,1966.325483
34,36,12.81244502,59.33967482,89.40825461,0,1029.661907,918.7644431,272.4578381
35,36,12.81244502,93.07914448,131.6167571,0,626.1220431,437.1661989,426.4641908
36,36,12.81244502,67.24657411,71.06807142,0,642.0649655,3319.349843,2526.157787
37,36,38.00537955,63.58345563,43.20089553,0,573.9302129,1354.766082,636.0461388
38,36,38.00537955,68.66424255,28.28007306,0,573.9302129,1125.38879,416.5088816
39,36,12.81244502,74.87403937,225.7936847,0,749.3173526,865.8764059,196.9211157
40,36,38.00537955,95.08867683,66.30287934,0,602.3425996,493.885514,307.8540213
41,36,12.81244502,94.08948699,83.74781796,0,665.2546708,437.7146741,418.1897467
42,36,73.19785215,65.07563385,33.17316734,0,576.7714516,1308.803492,560.5853875
43,36,38.00537955,64.68614394,250.697338,0,577.7185311,2658.237034,1727.129641
45,36,38.00537955,59.44177303,81.81594285,0,577.7185311,3260.74217,2503.760543
46,36,38.00537955,61.71773262,121.514101,0,577.7185311,1296.694595,497.738851
47,36,12.81244502,99.07374062,78.21193338,0,665.2546708,1198.12756,342.7747703
48,36,12.81244502,97.31723365,35.05608579,0,665.2546708,1162.491244,352.0508089
49,36,38.00537955,66.05706977,0,0,579.6126902,3244.444508,2560.769368
50,36,12.81244502,66.89494727,83.24621733,0,665.2546708,1153.852907,325.6446266
51,36,12.81244502,96.03744364,73.11383029,0,668.153384,3004.575151,2154.458048
52,36,12.81244502,100.4729927,83.13380009,0,900.050437,597.4377193,499.0319555
53,36,38.00537955,58.13964828,35.94704348,0,580.204615,968.9113924,256.6147061
54,36,12.81244502,58.76974803,40.10897119,0,1556.356187,1866.232665,198.1853137
55,36,12.81244502,107.4994414,124.769579,0,668.9851505,442.5722796,471.4943363
56,36,12.81244502,98.66290974,36.86791628,0,1068.068479,777.656102,438.7556477
57,36,12.81244502,59.09317463,30.72744407,0,681.1975932,2571.244375,1787.413718
58,36,12.81244502,64.80119961,37.56151917,0,580.2529694,3192.012993,2496.58486
59,36,38.00537955,62.03799572,127.5584579,0,583.4010085,2592.075455,1781.072614
60,36,12.81244502,92.60106046,149.0108595,0,686.9950196,1119.699823,178.2804381
61,36,12.81244502,98.99543214,20.96967714,0,696.8049493,1124.709451,295.1269479
62,36,12.81244502,63.51101625,77.77020092,0,696.8049493,1737.833776,886.9351641
63,36,12.81244502,97.82504485,77.33476436,0,698.5898722,1109.639996,223.0778697
64,36,12.81244502,102.9176351,30.69757196,0,698.5898722,1064.228995,219.211471
65,36,12.81244502,58.59078034,29.76663532,0,698.5898722,1047.229887,247.4701544
66,36,12.81244502,93.78399906,280.756944,0,1174.167765,1476.041458,85.4796944
67,36,12.81244502,88.8052124,0,0,698.6338337,1043.520591,243.2690995
68,36,12.81244502,94.23886984,35.88477999,0,701.4885854,1015.66593,171.2412494
69,36,12.81244502,108.9160129,0,0,1075.422583,967.9001555,229.2508858
70,36,12.81244502,66.86819292,86.62582128,0,846.4242435,585.0922628,427.6384399
71,36,12.81244502,102.4889708,109.3924288,0,846.4242435,582.8591697,488.2589185
72,36,38.00537955,65.26809859,40.75535536,0,587.1893267,2445.15418,1713.93602
73,36,12.81244502,100.9871053,36.01654096,0,702.2916025,1612.681314,760.5736198
74,36,38.00537955,106.2978361,78.07310929,0,602.3425996,404.1666667,420.5522579
75,36,0,73.66855462,88.18505266,0,914.4421907,641.0378916,435.2579064
76,36,0,67.24657411,8.021794238,0,702.2916025,1010.357403,232.797432
77,36,0,62.26717232,50.42042069,0,707.7782556,1001.873528,181.4076797
78,36,0,81.28071977,36.85542458,0,587.9896756,2997.854138,2291.728318
79,36,0,60.60211618,0,0,587.9896756,1309.131269,660.539477
80,36,0,89.51061002,26.73931413,0,709.60714,994.0306953,168.1736312
81,36,0,90.91512434,119.7380109,0,1121.106126,1265.482854,66.2764068
82,36,0,134.0157534,38.21543049,0,1066.726444,1383.709165,144.7515373
83,36,0,68.49202311,0,0,589.0834858,1285.448187,627.8726782
84,36,0,100.9860438,88.76672155,0,715.0937931,968.7151938,63.86863539
85,36,0,79.25987428,121.5371542,0,715.0937931,959.3674871,43.47666551
86,36,0,98.11622007,56.89033062,0,715.9821512,940.9679627,69.97926078
87,36,0,95.23170882,62.70870636,0,628.8608273,483.7530277,303.0482148
88,36,0,113.6166964,146.1489768,0,602.3425996,404.1666667,457.9416062
89,36,0,67.20395938,104.1529315,0,590.5685777,1256.461988,494.5365195
90,36,0,56.43830082,0,0,590.5685777,1234.796611,587.7897328
91,36,0,100.1598995,40.79323152,0,608.025077,404.1666667,344.8115414
92,36,0,67.88083073,116.3041069,0,720.5804463,925.0207736,20.25538965
93,36,0,93.25811217,26.76641247,0,720.5804463,888.0294491,47.42447821
94,36,0,89.31962452,26.73931413,0,720.5804463,1596.480267,759.8408824
95,36,0,65.48938926,65.76536232,0,724.238215,845.6943825,9.798584087
96,36,0,90.0830795,125.7199206,0,724.238215,885.5649754,54.47623973
97,36,0,115.3553255,128.9475032,0,1014.549607,1262.509843,3.657407131
98,36,0,101.9830861,2.673931413,0,724.238215,873.8474809,44.95224839
99,36,0,92.9161056,110.6607011,0,726.1276473,1492.137764,562.43331
100,36,0,70.63318729,96.21126008,0,597.370432,859.8223691,95.60748979
101,36,0,62.67520212,0,0,600.8035954,1225.2892,561.8104024
102,36,0,68.73470507,238.8022029,0,602.3425996,2410.441479,1500.561971
103,36,0,63.50306144,71.6321907,0,602.3425996,2306.364764,1568.886912
104,36,0,71.9283633,190.0222541,0,628.8608273,478.3636402,412.4478046
105,36,0,128.6289505,108.2508735,0,839.4579311,659.806126,416.5316291
106,36,0,59.33967482,124.903656,0,898.1427928,1194.362106,111.9759819
107,36,0,93.72445773,17.64794732,0,726.1276473,864.6407082,27.1406559
108,36,0,68.93729437,49.45749972,0,602.3425996,1218.993654,498.2562607
109,36,0,67.13284119,281.0395771,0,603.4630881,1218.568506,266.9329993
110,36,0,69.2485487,119.3176499,0,603.4630881,1192.376271,400.346984
111,36,0,70.76585319,130.2660772,0,608.025077,400,409.0570074
112,36,0,98.23422806,57.62383982,0,740.6981745,2392.17932,1495.623078
113,36,0,89.05619088,99.41584644,0,1104.32622,1333.954895,41.15663775
114,36,0,95.99897416,0,0,742.5270589,2101.194735,1262.668702
115,36,0,69.65324816,140.9210531,0,742.5270589,863.928197,89.17316313
116,36,0,69.30773458,0,0,603.4630881,2915.741292,2242.970469
117,36,0,91.45651094,101.012613,0,1003.904333,1290.46852,94.09506298
118,36,0,66.95591073,78.07657306,0,603.4630881,2282.822266,1534.326694
119,36,0,98.88061288,130.1474174,0,744.3559432,2043.209802,1069.825828
120,36,0,72.31968328,82.62676459,0,850.8241409,699.2937751,306.4768136
121,36,0,101.4107253,57.7551471,0,749.3173526,854.2163717,54.26685321
122,36,0,67.48830878,21.04994485,0,605.3181656,1195.93375,502.0773305
123,36,0,60.92141736,0,0,607.9915225,1181.287879,512.374939
124,36,0,68.93751127,95.42857,0,607.9915225,2868.573377,2096.215773
125,36,0,63.03100543,53.66553196,0,608.025077,2587.873421,1863.151807
126,36,0,89.74162004,51.84680061,0,632.6491455,440.1629287,334.0746375
128,36,0,97.35869929,0,0,900.050437,993.2868867,4.122249562
129,36,0,89.92776245,221.0503949,0,749.3173526,832.4827182,227.8127917
130,36,0,100.5864459,127.9970207,0,749.3173526,828.6763398,149.2244794
131,36,0,58.84021056,147.7049126,0,888.4555844,672.5310814,422.4696262
132,36,0,63.67106102,98.29175519,0,749.3173526,1923.307737,1012.027569
133,36,0,88.78892774,93.43037288,0,749.3173526,822.9816309,108.5550223
134,36,0,59.17087718,0,0,615.6017135,1175.335924,500.563333
135,36,0,108.3886578,254.6817655,0,794.2474066,774.8571632,382.4606666
136,36,0,99.72508364,67.69790136,0,749.3173526,1873.435978,956.6956404
137,36,0,57.79551482,57.57552201,0,659.1673732,469.8552747,304.6831353
138,36,0,98.47192423,0,0,1001.505398,810.0381891,289.9391328
139,36,0,98.07416645,94.10211077,0,1263.759108,917.6279388,538.3074459
140,36,0,66.9868268,71.49240306,0,615.6017135,2249.37426,1495.293317
141,36,0,98.85974354,26.44009283,0,829.0319645,731.4297156,222.9020853
143,36,0,56.67828656,306.752122,0,615.6017135,1161.420986,182.3888636
144,36,0,89.8517162,76.64610906,0,751.6714808,797.4799514,120.6893546
145,36,0,73.10301097,211.4701742,0,623.17835,474.8487226,432.9028125
146,36,0,96.71181991,80.15429691,0,751.6714808,804.4892862,124.0483114
147,36,0,71.23038114,195.3429336,0,751.6714808,780.3801246,237.8646709
148,36,0,71.96782893,0,0,615.6017135,2217.486573,1529.91703
149,36,0,110.096172,137.18896,0,623.17835,414.2703817,456.1931002
150,36,0,69.49761323,13.58338938,0,615.6017135,2060.448256,1361.76554
151,36,0,78.08924084,81.63896403,0,615.6017135,829.0536014,53.72368304
152,36,0,102.2779446,0,0,758.9870183,772.5851362,88.67982671
153,36,0,129.3575008,135.8961159,0,885.6681634,636.3429432,514.578837
155,36,0,76.70034846,76.59186454,0,615.6017135,2575.693452,1806.799526
156,36,0,90.43284946,126.8065712,0,760.9122052,753.5546684,224.5969574
157,36,0,69.11748241,0,0,616.3575986,2541.663788,1856.188707
158,36,0,87.97539771,112.4097674,0,768.1589881,1677.621327,709.0771735
159,36,0,58.95055835,0,0,616.3575986,1158.527264,483.2191074
160,36,0,65.63673549,14.14003653,0,617.4958726,1996.081342,1298.808697
162,36,0,83.15040821,125.2314812,0,775.4469777,565.6746431,418.154224
163,36,0,60.56483218,36.51221834,0,617.4958726,1158.896813,444.3238902
164,36,0,127.8020761,120.3410496,0,1223.523651,1012.27222,459.3945571
165,36,0,84.84555034,40.02533153,0,1121.106126,1365.274436,119.2974282
166,36,0,94.347375,113.6311845,0,768.1589881,748.5277228,227.6098248
167,36,0,96.69249443,142.430948,0,1106.223156,743.2873422,602.0592564
168,36,0,90.10942285,72.34145429,0,348.4024747,1444.438072,933.5847199
169,36,0,103.0909801,74.94243655,0,351.1458012,737.2993383,208.1201205
170,36,0,65.05699359,0,0,350.1588343,1961.844393,1546.628565
171,36,0,65.59731575,60.31016547,0,350.1588343,799.2963034,323.2299879
172,36,0,100.0801696,124.6780555,0,360.2902231,1373.415673,788.3672245
173,36,0,91.28729655,128.1800137,0,507.2748035,1316.81448,590.0723658
174,36,0,125.4243108,95.1623048,0,421.5578499,405.0096482,237.1348173
175,36,0,64.1745456,74.62139232,0,360.2902231,723.7523829,224.6662219
176,36,0,115.331306,67.94528979,0,509.3443002,755.6854229,63.06452689
177,36,0,91.09317463,28.78083098,0,363.0335497,716.0719449,233.1643896
178,36,0,59.44431874,0,0,378.579067,874.8172351,436.7938494
179,36,0,92.43198797,112.7346168,0,573.3552536,484.8963192,293.6255391
180,36,0,72.86986116,0,0,507.2748035,742.2377533,162.0930886
181,36,0,69.39530758,145.8386716,0,452.6488844,403.6474174,264.2354462
182,36,0,66.21000998,83.96144635,0,554.0095364,454.5032027,249.67779
183,36,0,65.84370715,0,0,378.579067,2449.126738,2004.703964
184,36,0,75.55749781,205.7893648,0,567.8686004,501.866706,347.348757
185,36,0,65.11593518,0,0,378.579067,1150.42351,706.7285076
186,36,0,104.6187192,0,0,364.6714531,981.1332175,511.8430452
187,36,0,67.9897388,0,0,364.6714531,720.0897126,287.4285207
188,36,0,96.24547435,0,0,274.43252,1465.102051,1094.424056
189,36,0,66.19427882,0,0,274.43252,2279.73784,1939.111041
190,36,0,95.11161474,61.81537887,0,366.6913185,1462.289925,938.6716125
191,36,0,89.31962452,13.80183846,0,366.6913185,710.9745428,241.1617614
192,36,0,67.52006872,0,0,274.43252,1133.942513,791.989924
193,36,0,63.79257459,0,0,329.6375144,1308.434652,915.0045635
194,36,0,64.595293,0,0,274.43252,1960.72657,1621.698757
195,36,0,71.54749465,0,0,329.6375144,2301.955677,1900.770668
196,36,0,79.80981773,69.32646682,0,372.1779716,578.5575082,57.24325204
197,36,0,132.681468,47.06119286,0,635.5373225,555.7336769,259.5463065
198,36,0,66.88716948,0,0,329.6375144,1897.11809,1500.593406
199,36,0,93.19425055,24.3714239,0,375.8357404,717.4366393,224.0352245
200,36,0,68.6607196,0,0,329.6375144,2261.789931,1863.491697
201,36,0,65.10535512,0,0,364.6714531,1107.243664,677.4668563
202,36,0,75.04583606,129.0641497,0,631.8795538,602.3101457,233.6793939
203,36,0,106.2668953,172.1567714,0,486.9713867,511.8927479,253.5023056
204,36,0,67.9897388,0,0,364.6714531,704.6879412,272.0267493
205,36,0,65.05699359,42.49129158,0,350.1588343,1106.320693,648.6135733
206,36,0,93.60356834,98.54216453,0,376.7501826,691.0201836,122.1242681
207,36,0,67.24657411,0,0,282.678136,1013.512755,663.5880445
208,36,0,66.86819292,107.6122508,0,379.4935091,679.1767481,125.2027952
209,36,0,63.49771607,0,0,282.678136,1091.275402,745.0995496
210,36,0,103.2610397,91.90440899,0,501.1143205,404.1666667,292.1131025
211,36,0,69.59111599,0,0,282.678136,1893.468205,1541.198953
212,36,0,69.46052152,181.1811315,0,433.4455984,413.8064558,270.2807956
213,36,0,60.45289976,0,0,315.1777417,776.6903822,401.0597407
214,36,0,68.63329366,0,0,315.1777417,1063.022278,679.2112424
215,36,0,60.50692226,0,0,315.1777417,1843.673826,1467.989162
216,36,0,71.73859683,0,0,282.678136,1069.874622,715.4578888
217,36,0,56.35231264,78.98791604,0,550.4941988,436.6406034,249.193824
218,36,0,94.91512434,95.96814245,0,523.4456295,400,314.3288962
219,36,0,94.01902447,0,0,257.8726978,514.8084235,162.9167012
220,36,0,98.49314821,92.60466724,0,673.0294524,1166.081968,301.9546998
221,36,0,84.63416275,39.29859136,0,436.256331,647.7432901,87.55420498
222,36,0,101.1647197,17.25229807,0,386.8090467,676.1809783,170.9549139
223,36,0,65.85961189,79.77667881,0,567.8686004,670.8943991,42.61049208
224,36,0,69.91442455,0,0,257.8726978,694.9554932,367.1683709
225,36,0,59.69198746,0,0,257.8726978,1063.921121,746.356436
226,36,0,86.08013941,50.32722514,0,477.5629936,1114.011488,500.0411296
227,36,0,101.473418,68.1558147,0,395.0390264,682.3710693,117.7028102
228,36,0,65.71609887,0,0,436.256331,1821.09375,1319.12132
229,36,0,63.49771607,0,0,390.6814985,1182.542016,728.3628018
230,36,0,71.54749465,0,0,477.5629936,1798.9263,1249.815812
231,36,0,128.6187192,19.04569809,0,472.7666126,404.1666667,216.2643632
232,36,0,66.21000998,81.21488225,0,452.6488844,400,200.0737766
233,36,0,65.35649708,0,0,390.6814985,2213.237481,1757.199485
234,36,0,97.98772788,0,0,396.8679108,1314.805164,819.9495253
235,36,0,56.42277517,0,0,458.4403516,913.9791821,399.1160554
236,36,0,56.21138758,0,0,458.4403516,683.8264959,169.1747567
237,36,0,61.15209887,0,0,458.4403516,2192.859392,1673.266941
238,36,0,69.84225795,0,0,390.6814985,648.9934146,188.4696581
239,36,0,124.7184038,223.8081507,0,480.0821501,400,428.6087046
240,36,0,89.46054957,58.37407981,0,405.0978905,1327.642139,774.7096193
241,36,0,65.16267864,0,0,390.6814985,1051.349785,595.5056079
242,36,0,61.54853531,76.17200331,0,350.1588343,2178.44561,1690.566237
243,36,0,99.58514917,0,0,406.9267749,400,106.511924
244,36,0,94.27562152,92.48552698,0,514.8309534,589.1070775,112.4850244
245,36,0,96.24547435,0,0,368.9179911,1292.941483,827.7780174
246,36,0,105.3426317,111.2727475,0,502.0287627,400,318.6441419
247,36,0,124.1144782,37.95505576,0,523.0609331,404.1666667,280.9638004
248,36,0,70.40684378,0,0,368.9179911,1780.575807,1341.250972
249,36,0,87.13224941,0,0,400.7470947,787.1950943,299.3157502
250,36,0,99.58514917,0,0,406.9267749,668.8933977,162.3814737
251,36,0,87.80709354,111.561501,0,411.4989858,658.5964074,47.72882705
252,36,12.81244502,68.92362495,39.77992605,0,618.9365007,1034.81879,294.3662936
253,36,12.81244502,91.82331387,175.8286763,0,621.5154027,2142.541903,1240.562065
254,36,38.00537955,72.24088076,87.52220643,0,617.4958726,1753.279479,938.0151401
255,36,91.14351385,98.19514912,127.354074,0,634.4099132,420.137859,530.9647911
257,36,91.14351385,96.75998028,96.39983766,0,621.5154027,1011.013573,105.194838
258,36,91.14351385,95.48512295,51.61068201,0,840.7220801,561.671575,517.2898239
259,36,38.00537955,68.66424255,0,0,617.4958726,1042.297982,318.1324873
260,36,91.14351385,87.27314045,137.1430458,0,626.6732069,1909.35218,967.1192726
261,36,91.14351385,63.04095969,50.14495581,0,631.8310111,991.1019373,154.9414969
263,36,38.00537955,68.14141282,125.9537728,0,617.9694124,1040.532465,190.4624871
264,36,38.00537955,63.66013905,33.17224782,0,617.9694124,1040.408284,287.6011055
265,36,38.00537955,67.79789846,0,0,621.4025758,1745.165268,1017.959415
266,36,91.14351385,75.11864837,216.1204787,0,887.1423176,1148.303281,121.2216776
268,36,38.00537955,60.99731697,16.22200999,0,621.4025758,1048.584506,311.9572237
269,36,91.14351385,63.04095969,188.4116689,0,631.8310111,988.1475347,13.72038122
270,36,73.19785215,66.13335717,137.9827819,0,621.5022501,1035.559167,136.7429255
271,36,91.14351385,93.47871783,71.53693154,0,636.9888153,961.3271716,68.17919316
272,36,91.14351385,121.1956615,184.6262254,0,1023.399814,703.1193658,717.2458485
273,36,91.14351385,70.99974036,48.61710306,0,719.513682,492.9923311,437.2817082
274,36,91.14351385,105.1228791,87.70810355,0,776.2495279,636.2079188,424.0161056
275,36,38.00537955,66.87015509,92.83883481,0,625.0725091,1030.594564,207.8076857
276,36,73.19785215,73.38037273,198.9469741,0,631.9012932,1694.464276,717.0377843
277,36,38.00537955,129.5732541,126.8635334,0,851.4474005,579.7207953,566.1687723
278,36,73.19785215,67.4826227,125.9411041,0,631.9012932,1631.928296,733.4054237
280,36,38.00537955,62.39030836,0,0,632.6491455,1633.382516,900.337683
281,36,91.14351385,102.9714201,106.9951396,0,636.9888153,925.5107025,12.58818634
282,36,38.00537955,69.47732786,0,0,632.6491455,1002.119033,261.9871802
283,36,38.00537955,110.4411477,102.405826,0,1247.347896,1370.497441,127.702808
284,36,38.00537955,65.58457601,85.09275858,0,634.5433047,437.0798486,386.1461702
286,36,91.14351385,102.2172438,85.03882995,0,644.9711468,899.850993,23.51974136
287,36,91.14351385,102.9247456,152.4666372,0,649.7016606,851.9283312,144.3082262
289,36,38.00537955,108.1246667,107.696873,0,993.6201196,1384.671185,137.2241461
290,36,38.00537955,68.01439363,56.56014612,0,634.5433047,2135.38737,1338.264146
291,36,91.14351385,71.21649277,42.092943,0,649.7016606,601.57753,252.5770802
292,36,38.00537955,105.0446417,97.30053523,0,855.8577863,639.2407408,456.967602
293,36,38.00537955,64.21924497,112.2991682,0,634.5433047,994.2836078,145.2165104
294,36,91.14351385,103.4638393,72.55879866,0,691.1457591,457.1233641,501.1885468
295,36,91.14351385,93.44921621,52.46329899,0,649.7016606,1815.072189,928.3144997
296,36,91.14351385,105.2453044,80.91736257,0,654.7606187,1739.724132,807.6573323
297,36,38.00537955,67.48206806,0,0,641.2797002,984.490634,237.7234861
299,36,91.14351385,61.71902059,102.467048,0,660.198934,840.2319754,75.29654104
300,36,38.00537955,71.3202781,0,0,641.2797002,973.275653,222.6702951
302,36,73.19785215,67.81739035,67.61322592,0,652.3010464,980.381853,119.4523382
303,36,91.14351385,98.5202202,61.61941751,0,660.198934,1672.718107,761.2360216
304,36,38.00537955,67.37756418,26.36768417,0,657.5402445,980.2245047,190.9336323
305,36,91.14351385,65.88905691,112.3245315,0,1001.176166,841.5402859,428.9929825
306,36,38.00537955,70.97729011,42.56069959,0,657.5402445,964.4466916,155.3630779
307,36,91.14351385,102.0434164,136.866538,0,760.7761154,575.0910012,515.7385825
308,36,73.19785215,83.18713157,111.2903328,0,659.1673732,961.5609733,34.71828355
309,36,38.00537955,64.1862453,153.1903836,0,659.1673732,961.4650007,46.915619
